timestamp,autonomous,brakeOverride,manualOverride,steerOverride,throttleOverride,speed
2024-03-28 23:13:11.281,False,False,True,False,False,2.66
2024-03-28 23:13:11.331,False,False,True,False,False,2.66
2024-03-28 23:13:11.381,False,False,True,False,False,2.6500000000000004
2024-03-28 23:13:11.431,False,False,True,False,False,2.6500000000000004
2024-03-28 23:13:11.481,False,True,True,False,False,2.6400000000000006
2024-03-28 23:13:11.531,False,True,True,False,False,2.630000000000001
2024-03-28 23:13:11.581,False,True,True,False,False,2.620000000000001
2024-03-28 23:13:11.631,False,True,True,False,False,2.5999999999999996
2024-03-28 23:13:11.681,False,True,True,False,False,2.59
2024-03-28 23:13:11.731,False,True,True,False,False,2.5700000000000003
2024-03-28 23:13:11.781,False,True,True,False,False,2.5500000000000007
2024-03-28 23:13:11.831,False,True,True,False,False,2.540000000000001
2024-03-28 23:13:11.881,False,True,True,False,False,2.51
2024-03-28 23:13:11.931,False,True,True,False,False,2.49
2024-03-28 23:13:11.981,False,True,True,False,False,2.460000000000001
2024-03-28 23:13:12.031,False,True,True,False,False,2.4299999999999997
2024-03-28 23:13:12.081,False,True,True,False,False,2.4000000000000004
2024-03-28 23:13:12.131,False,True,True,False,False,2.370000000000001
2024-03-28 23:13:12.181,False,True,True,False,False,2.3200000000000003
2024-03-28 23:13:12.231,False,True,True,False,False,2.290000000000001
2024-03-28 23:13:12.281,False,True,True,False,False,2.25
2024-03-28 23:13:12.331,False,True,True,False,False,2.200000000000001
2024-03-28 23:13:12.381,False,True,True,False,False,2.17
2024-03-28 23:13:12.431,False,True,True,False,False,2.120000000000001
2024-03-28 23:13:12.481,False,True,True,False,False,2.08
2024-03-28 23:13:12.531,False,True,True,False,False,2.040000000000001
2024-03-28 23:13:12.581,False,True,True,False,False,2.0
2024-03-28 23:13:12.631,False,True,True,False,False,1.9399999999999995
2024-03-28 23:13:12.681,False,True,True,False,False,1.9100000000000001
2024-03-28 23:13:12.731,False,True,True,False,False,1.870000000000001
2024-03-28 23:13:12.781,False,True,True,False,False,1.8200000000000003
2024-03-28 23:13:12.831,False,True,True,False,False,1.7799999999999994
2024-03-28 23:13:12.881,False,True,True,False,False,1.7300000000000004
2024-03-28 23:13:12.931,False,True,True,False,False,1.700000000000001
2024-03-28 23:13:12.981,False,True,True,False,False,1.6500000000000004
2024-03-28 23:13:13.031,False,True,True,False,False,1.6099999999999994
2024-03-28 23:13:13.081,False,True,True,False,False,1.5600000000000005
2024-03-28 23:13:13.131,False,True,True,False,False,1.5299999999999994
2024-03-28 23:13:13.181,False,True,True,False,False,1.4800000000000004
2024-03-28 23:13:13.231,False,True,True,False,False,1.4399999999999995
2024-03-28 23:13:13.281,False,True,True,False,False,1.3900000000000006
2024-03-28 23:13:13.331,False,True,True,False,False,1.3499999999999996
2024-03-28 23:13:13.381,False,True,True,False,False,1.3000000000000007
2024-03-28 23:13:13.431,False,True,True,False,False,1.2699999999999996
2024-03-28 23:13:13.481,False,True,True,False,False,1.2300000000000004
2024-03-28 23:13:13.531,False,True,True,False,False,1.1799999999999997
2024-03-28 23:13:13.581,False,True,True,False,False,1.1300000000000008
2024-03-28 23:13:13.631,False,True,True,False,False,1.0999999999999996
2024-03-28 23:13:13.681,False,True,True,False,False,1.0600000000000005
2024-03-28 23:13:13.731,False,True,True,False,False,1.0099999999999998
2024-03-28 23:13:13.781,False,True,True,False,False,0.9700000000000006
2024-03-28 23:13:13.831,False,True,True,False,False,0.9199999999999999
2024-03-28 23:13:13.881,False,True,True,False,False,0.8800000000000008
2024-03-28 23:13:13.931,False,True,True,False,False,0.8399999999999999
2024-03-28 23:13:13.981,False,True,True,False,False,0.8000000000000007
2024-03-28 23:13:14.031,False,True,True,False,False,0.75
2024-03-28 23:13:14.081,False,True,True,False,False,0.7100000000000009
2024-03-28 23:13:14.131,False,True,True,False,False,0.6600000000000001
2024-03-28 23:13:14.181,False,True,True,False,False,0.620000000000001
2024-03-28 23:13:14.231,False,True,True,False,False,0.5700000000000003
2024-03-28 23:13:14.281,False,True,True,False,False,0.5400000000000009
2024-03-28 23:13:14.331,False,True,True,False,False,0.5
2024-03-28 23:13:14.381,False,True,True,False,False,0.46000000000000085
2024-03-28 23:13:14.431,False,True,True,False,False,0.41999999999999993
2024-03-28 23:13:14.481,False,True,True,False,False,0.370000000000001
2024-03-28 23:13:14.531,False,True,True,False,False,0.33999999999999986
2024-03-28 23:13:14.581,False,True,True,False,False,0.3000000000000007
2024-03-28 23:13:14.631,False,True,True,False,False,0.2699999999999996
2024-03-28 23:13:14.681,False,True,True,False,False,0.23000000000000043
2024-03-28 23:13:14.731,False,True,True,False,False,0.16999999999999993
2024-03-28 23:13:14.781,False,True,True,False,False,0.08000000000000007
2024-03-28 23:13:14.831,False,True,True,False,False,0.040000000000000924
2024-03-28 23:13:14.881,False,True,True,False,False,0.019999999999999574
2024-03-28 23:13:14.931,False,True,True,False,False,0.0
2024-03-28 23:13:14.981,False,True,True,False,False,0.0
2024-03-28 23:13:15.031,False,True,True,False,False,0.0
2024-03-28 23:13:15.081,False,True,True,False,False,0.0
2024-03-28 23:13:15.131,False,True,True,False,False,0.0
2024-03-28 23:13:15.181,False,True,True,False,False,0.0
2024-03-28 23:13:15.231,False,True,True,False,False,0.0
2024-03-28 23:13:15.281,False,True,True,False,False,0.0
2024-03-28 23:13:15.331,False,True,True,False,False,0.019999999999999574
2024-03-28 23:13:15.381,False,True,True,False,False,0.040000000000000924
2024-03-28 23:13:15.431,False,True,True,False,False,0.0600000000000005
2024-03-28 23:13:15.481,False,True,True,False,False,0.05000000000000071
2024-03-28 23:13:15.531,False,True,True,False,False,0.02999999999999936
2024-03-28 23:13:15.581,False,True,True,False,False,0.019999999999999574
2024-03-28 23:13:15.631,False,True,True,False,False,0.009999999999999787
2024-03-28 23:13:15.681,False,True,True,False,False,0.0
2024-03-28 23:13:15.731,False,True,True,False,False,0.0
2024-03-28 23:13:15.781,False,True,True,False,False,0.0
2024-03-28 23:13:15.831,False,True,True,False,False,0.0
2024-03-28 23:13:15.881,False,True,True,False,False,0.0
2024-03-28 23:13:15.931,False,False,True,False,False,0.0
2024-03-28 23:13:15.981,False,False,True,False,False,0.0
2024-03-28 23:13:16.031,False,False,True,False,False,0.0
2024-03-28 23:13:16.081,False,False,True,False,False,0.0
2024-03-28 23:13:16.131,False,False,True,False,False,0.0
2024-03-28 23:13:16.181,False,False,True,False,False,0.0
2024-03-28 23:13:16.231,False,False,True,False,False,0.0
2024-03-28 23:13:16.281,False,False,True,False,False,0.0
2024-03-28 23:13:16.331,False,False,True,False,False,0.0
2024-03-28 23:13:16.381,False,False,True,False,False,0.0
2024-03-28 23:13:16.431,False,False,True,False,False,0.0
2024-03-28 23:13:16.481,False,False,True,False,False,0.0
2024-03-28 23:13:16.531,False,False,True,False,False,0.0
2024-03-28 23:13:16.581,False,False,True,False,False,0.0
2024-03-28 23:13:16.631,False,False,True,False,False,0.0
2024-03-28 23:13:16.681,False,False,True,False,False,0.0
2024-03-28 23:13:16.731,False,False,True,False,False,0.0
2024-03-28 23:13:16.781,False,False,True,False,False,0.0
2024-03-28 23:13:16.831,False,False,True,False,False,0.0
2024-03-28 23:13:16.881,False,False,True,False,False,0.0
2024-03-28 23:13:16.931,False,False,True,False,False,0.0
2024-03-28 23:13:16.981,False,False,True,False,False,0.0
