timestamp,STOP,SLOW,FAST,STOP SIGN,TRAFFIC LIGHT,INTERSECTION,PEDESTRIAN,FOLLOWING,BIKE,PUDO
2024-03-28 16:09:17.531,0.15447017550468445,0.1984967589378357,0.44523385167121887,0.07042254507541656,0.1692088544368744,0.2547844350337982,0.05744963884353638,0.043407291173934937,0.005377687513828278,0.1554686725139618
2024-03-28 16:09:17.550,0.13513876497745514,0.199174165725708,0.35023754835128784,0.06781497597694397,0.22422397136688232,0.35212916135787964,0.05958025902509689,0.05060375854372978,0.005412153899669647,0.14284226298332214
2024-03-28 16:09:17.601,0.22901327908039093,0.2001054584980011,0.34112584590911865,0.06734270602464676,0.21730917692184448,0.3441237807273865,0.05840545892715454,0.04693514481186867,0.005435288418084383,0.14363141357898712
2024-03-28 16:09:17.702,0.24494005739688873,0.2003764510154724,0.3295944035053253,0.06732841581106186,0.23763805627822876,0.3514302372932434,0.05822661146521568,0.04618137329816818,0.0054403021931648254,0.14843477308750153
2024-03-28 16:09:17.802,0.17151139676570892,0.20022669434547424,0.384013831615448,0.06749425083398819,0.21284495294094086,0.35803139209747314,0.05871124193072319,0.04890553280711174,0.0054282196797430515,0.1411508470773697
2024-03-28 16:09:17.903,0.12325434386730194,0.20031528174877167,0.43553248047828674,0.06799696385860443,0.23115499317646027,0.37475845217704773,0.05941135063767433,0.050500448793172836,0.005422245245426893,0.14637641608715057
2024-03-28 16:09:18.004,0.0836610421538353,0.2000870704650879,0.3724546432495117,0.07056786864995956,0.21899200975894928,0.390964150428772,0.06096284091472626,0.05065891891717911,0.005418209824711084,0.16414374113082886
2024-03-28 16:09:18.102,0.08833932876586914,0.2000630795955658,0.3891008496284485,0.07002673298120499,0.21697986125946045,0.3913865089416504,0.06068773195147514,0.050765637308359146,0.005418071057647467,0.1632062941789627
2024-03-28 16:09:18.201,0.085147425532341,0.19992661476135254,0.36990952491760254,0.07032424956560135,0.22217965126037598,0.396471232175827,0.060968462377786636,0.05046715587377548,0.00542066665366292,0.16509906947612762
2024-03-28 16:09:18.301,0.08080624043941498,0.1980496197938919,0.4150269329547882,0.06987088918685913,0.29585063457489014,0.4258107542991638,0.06220920756459236,0.0458342544734478,0.005457369610667229,0.19502957165241241
2024-03-28 16:09:18.400,0.05311783403158188,0.19780656695365906,0.4192674160003662,0.07217772305011749,0.30526286363601685,0.39959517121315,0.06435695290565491,0.04497503489255905,0.005476224701851606,0.21201063692569733
2024-03-28 16:09:18.504,0.07375827431678772,0.1977560818195343,0.43279600143432617,0.07083506137132645,0.30915898084640503,0.41701704263687134,0.06289779394865036,0.04544764384627342,0.005473716650158167,0.20734760165214539
2024-03-28 16:09:18.600,0.05573973432183266,0.19770844280719757,0.4295317828655243,0.07197197526693344,0.3107438385486603,0.39980173110961914,0.06412193924188614,0.044964659959077835,0.005481267813593149,0.21675294637680054
2024-03-28 16:09:18.704,0.05361742153763771,0.19774916768074036,0.4265940189361572,0.07205528765916824,0.309535413980484,0.39689093828201294,0.0642557293176651,0.04490573704242706,0.005480854772031307,0.21401682496070862
2024-03-28 16:09:18.804,0.05413477122783661,0.19777964055538177,0.4274226129055023,0.07217567414045334,0.3100455403327942,0.4002140164375305,0.0641423836350441,0.04489585757255554,0.0054787443950772285,0.2125713974237442
2024-03-28 16:09:18.904,0.04509308189153671,0.197838693857193,0.35615527629852295,0.07210981100797653,0.2752130925655365,0.3638444244861603,0.06443583965301514,0.04424050450325012,0.005484242457896471,0.165390282869339
2024-03-28 16:09:19.003,0.03927598521113396,0.19866347312927246,0.287888765335083,0.0722348541021347,0.21307578682899475,0.3140791356563568,0.06462357938289642,0.04343325272202492,0.005473906174302101,0.10475416481494904
2024-03-28 16:09:19.103,0.038084935396909714,0.20003199577331543,0.2349739819765091,0.07399845868349075,0.19474530220031738,0.29346439242362976,0.06477127224206924,0.042990244925022125,0.0054657794535160065,0.08563920110464096
2024-03-28 16:09:19.204,0.03753146156668663,0.20039495825767517,0.19551944732666016,0.07424849271774292,0.19321250915527344,0.2962610423564911,0.06635931879281998,0.04294927045702934,0.005463586654514074,0.08670838177204132
2024-03-28 16:09:19.302,0.03758782520890236,0.20035386085510254,0.1984802484512329,0.07418547570705414,0.19279839098453522,0.29533445835113525,0.06626394391059875,0.04294981062412262,0.005463788751512766,0.08638668805360794
2024-03-28 16:09:19.401,0.03760666772723198,0.20029646158218384,0.2103472501039505,0.07419027388095856,0.19227680563926697,0.2931475043296814,0.06588129699230194,0.04294930025935173,0.005463767796754837,0.0863422378897667
2024-03-28 16:09:19.504,0.03759771212935448,0.20033077895641327,0.1974993497133255,0.07407578825950623,0.19290129840373993,0.29652339220046997,0.06635301560163498,0.04294982925057411,0.005463879555463791,0.08624739944934845
2024-03-28 16:09:19.595,0.03781431168317795,0.2001851499080658,0.20679610967636108,0.07356436550617218,0.1927834302186966,0.2948199510574341,0.06635133177042007,0.04295601323246956,0.005465364549309015,0.08486437052488327
2024-03-28 16:09:19.701,0.037927791476249695,0.20010526478290558,0.20821033418178558,0.07318420708179474,0.19289837777614594,0.2958303391933441,0.06651107966899872,0.042958520352840424,0.005466105882078409,0.08431252092123032
2024-03-28 16:09:19.802,0.037987690418958664,0.20006872713565826,0.21689409017562866,0.0732090175151825,0.19327843189239502,0.29643523693084717,0.06601030379533768,0.042957473546266556,0.00546651054173708,0.08459573984146118
2024-03-28 16:09:19.904,0.037783607840538025,0.20014816522598267,0.19791054725646973,0.07312826067209244,0.19296163320541382,0.30015119910240173,0.0667310431599617,0.042952995747327805,0.0054655252024531364,0.08531564474105835
2024-03-28 16:09:20.003,0.03809995949268341,0.19998657703399658,0.20903392136096954,0.07287348061800003,0.19390320777893066,0.2974969446659088,0.06675354391336441,0.04296470060944557,0.0054672593250870705,0.08280078321695328
2024-03-28 16:09:20.098,0.03783337399363518,0.2001100778579712,0.19654755294322968,0.0729365348815918,0.19344064593315125,0.30252206325531006,0.06690804660320282,0.04295160248875618,0.0054657841101288795,0.0850866362452507
2024-03-28 16:09:20.203,0.038026947528123856,0.20000046491622925,0.21059811115264893,0.07302511483430862,0.1940544992685318,0.299348920583725,0.06660870462656021,0.04296098276972771,0.005466780159622431,0.0832405686378479
2024-03-28 16:09:20.301,0.03741125762462616,0.19957630336284637,0.2559065818786621,0.07380834221839905,0.20290198922157288,0.3028903901576996,0.06513313204050064,0.04299909994006157,0.005464849062263966,0.08415710180997849
2024-03-28 16:09:20.402,0.03756657987833023,0.20024473965168,0.19056940078735352,0.07334841787815094,0.19545410573482513,0.3056391477584839,0.06696365028619766,0.042941801249980927,0.005464035086333752,0.0868765339255333
